Time,Lot,pH,Temp,Voltage,DTime
2021-10-25 17:16:33.700,9,2.06,41.15,18.73,2021-10-25
2021-10-25 17:16:38.700,9,2.07,41.26,16.19,2021-10-25
2021-10-25 17:16:43.700,9,2.03,41.96,19.59,2021-10-25
2021-10-25 17:16:48.800,9,1.96,43.6,15.5,2021-10-25
2021-10-25 17:16:53.800,9,2.17,41.6,17.99,2021-10-25
2021-10-25 17:16:58.800,9,1.9,44.3,19.32,2021-10-25
2021-10-25 17:17:03.800,9,1.84,42.16,15.71,2021-10-25
2021-10-25 17:17:08.800,9,2.05,40.91,18.19,2021-10-25
2021-10-25 17:17:13.800,9,1.9,43.02,18.91,2021-10-25
2021-10-25 17:17:18.800,9,2.19,40.82,17.47,2021-10-25
2021-10-25 17:17:23.800,9,2.04,41.88,16.29,2021-10-25
2021-10-25 17:17:28.800,9,1.88,41.41,16.87,2021-10-25
2021-10-25 17:17:33.800,9,1.99,43.45,18.02,2021-10-25
2021-10-25 17:17:38.800,9,2.04,40.71,17.64,2021-10-25
2021-10-25 17:17:43.800,9,1.82,44.25,19.33,2021-10-25
2021-10-25 17:17:48.800,9,2.06,43.36,16.57,2021-10-25
2021-10-25 17:17:53.800,9,1.97,40.96,19.99,2021-10-25
2021-10-25 17:17:58.800,9,2.19,41.67,15.27,2021-10-25
2021-10-25 17:18:03.800,9,2.18,42.24,15.1,2021-10-25
2021-10-25 17:18:08.800,9,2.14,43.56,19.58,2021-10-25
2021-10-25 17:18:13.800,9,2.06,40.3,15.89,2021-10-25
2021-10-25 17:18:18.800,9,1.97,41.31,17.27,2021-10-25
2021-10-25 17:18:45.500,10,1.89,41.08,15.72,2021-10-25
2021-10-25 17:18:50.500,10,1.94,43.96,17.97,2021-10-25
2021-10-25 17:18:55.500,10,2.07,41.36,16.21,2021-10-25
2021-10-25 17:19:00.600,10,1.89,42.95,18.02,2021-10-25
2021-10-25 17:19:05.600,10,2.17,40.92,16.18,2021-10-25
2021-10-25 17:19:10.600,10,1.98,44.91,17.32,2021-10-25
2021-10-25 17:19:15.600,10,1.88,43.81,16.2,2021-10-25
2021-10-25 17:19:20.600,10,2.16,43.79,17.21,2021-10-25
2021-10-25 17:19:25.600,10,2.1,43.98,18.04,2021-10-25
2021-10-25 17:19:30.600,10,2.12,40.93,16.02,2021-10-25
2021-10-25 17:19:35.600,10,1.97,41.11,15.28,2021-10-25
2021-10-25 17:19:40.600,10,1.94,43.51,17.12,2021-10-25
2021-10-25 17:19:45.600,10,1.93,43.01,17.41,2021-10-25
2021-10-25 17:19:50.600,10,1.98,42.52,16.99,2021-10-25
2021-10-25 17:19:55.600,10,2.02,42.4,17.94,2021-10-25
2021-10-25 17:20:00.600,10,2.02,43.36,16.68,2021-10-25
2021-10-25 17:20:05.600,10,2.19,41.88,19.1,2021-10-25
2021-10-25 17:20:10.600,10,2.06,42.15,16.38,2021-10-25
2021-10-25 17:20:15.600,10,2.04,41.14,18.35,2021-10-25
2021-10-25 17:20:20.600,10,2.19,44.28,17.82,2021-10-25
2021-10-25 17:20:25.600,10,1.85,44.19,18.61,2021-10-25
2021-10-25 17:20:30.600,10,2.08,44.39,17.6,2021-10-25
2021-10-25 17:20:35.600,10,2.11,42.49,17.12,2021-10-25
2021-10-25 17:20:40.600,10,2.14,42.07,15.1,2021-10-25
2021-10-25 17:20:45.600,10,2.08,42.32,18.06,2021-10-25
2021-10-25 17:20:50.700,10,2.09,43.01,16.37,2021-10-25
2021-10-25 17:20:55.700,10,2.14,40.09,18.33,2021-10-25
2021-10-25 17:21:00.700,10,1.86,42.58,18.25,2021-10-25
2021-10-25 17:21:05.700,10,1.99,40.69,17.18,2021-10-25
2021-10-25 17:21:10.700,10,2.14,41.48,17.86,2021-10-25
2021-10-25 17:21:15.700,10,1.89,43.46,19.75,2021-10-25
2021-10-25 17:21:20.700,10,1.93,44.62,17.84,2021-10-25
2021-10-25 17:21:25.700,10,2.05,40.91,16.69,2021-10-25
2021-10-25 17:21:30.700,10,2.03,41.5,18.27,2021-10-25
2021-10-25 17:21:35.700,10,1.99,41.51,15.45,2021-10-25
2021-10-25 17:21:40.700,10,2.09,42.31,19.07,2021-10-25
2021-10-25 17:21:45.700,10,2.11,41.56,15.82,2021-10-25
2021-10-25 17:21:50.700,10,1.93,42.81,17.43,2021-10-25
2021-10-25 17:21:55.700,10,2.13,44.32,16.61,2021-10-25
2021-10-25 17:22:00.700,10,2.04,42.22,19.18,2021-10-25
2021-10-25 17:22:05.700,10,2.17,40.13,19.55,2021-10-25
2021-10-25 17:22:10.700,10,2.07,40.56,15.61,2021-10-25
2021-10-25 17:22:15.700,10,2.08,41.31,18.9,2021-10-25
2021-10-25 17:22:20.700,10,2.17,42.13,17.38,2021-10-25
2021-10-25 17:22:25.700,10,1.99,44.06,15.94,2021-10-25
2021-10-25 17:22:30.800,10,2.16,44.66,18.65,2021-10-25
2021-10-25 17:22:35.800,10,2.18,43.98,19.05,2021-10-25
2021-10-25 17:22:40.800,10,1.88,42.56,19.42,2021-10-25
2021-10-25 17:22:45.800,10,1.91,40.65,19.83,2021-10-25
2021-10-25 17:22:50.800,10,2.18,42.11,17.89,2021-10-25
2021-10-25 17:22:55.800,10,1.83,40.69,18.9,2021-10-25
2021-10-25 17:23:00.800,10,2.19,43.42,18.54,2021-10-25
2021-10-25 17:23:05.800,10,1.96,41.44,15.72,2021-10-25
2021-10-25 17:23:10.800,10,1.95,40.7,16.44,2021-10-25
2021-10-25 17:23:15.800,10,2.14,40.98,16.68,2021-10-25
2021-10-25 17:23:20.800,10,1.88,41.87,16.89,2021-10-25
2021-10-25 17:23:25.800,10,1.82,41.05,16.12,2021-10-25
2021-10-25 17:23:30.800,10,1.92,43.32,12.67,2021-10-25
2021-10-25 17:23:35.800,10,2.07,41.29,15.46,2021-10-25
2021-10-25 17:23:40.800,10,1.87,42.82,15.58,2021-10-25
2021-10-25 17:23:45.800,10,1.93,42.0,18.62,2021-10-25
2021-10-25 17:23:50.800,10,2.06,40.66,19.39,2021-10-25
2021-10-25 17:23:55.800,10,1.99,42.95,17.48,2021-10-25
2021-10-25 17:24:00.800,10,1.96,40.92,15.54,2021-10-25
2021-10-25 17:24:05.800,10,1.87,42.75,18.38,2021-10-25
2021-10-25 17:24:10.800,10,1.81,41.53,16.07,2021-10-25
2021-10-25 17:24:15.800,10,2.02,43.04,17.2,2021-10-25
2021-10-25 17:24:20.800,10,1.94,41.14,15.5,2021-10-25
2021-10-25 17:24:25.900,10,1.95,43.48,15.09,2021-10-25
2021-10-25 17:24:53.800,11,2.06,40.17,18.79,2021-10-25
2021-10-25 17:24:58.800,11,2.16,41.28,17.03,2021-10-25
2021-10-25 17:25:03.800,11,1.93,41.92,16.96,2021-10-25
2021-10-25 17:25:08.800,11,2.03,43.32,17.06,2021-10-25
2021-10-25 17:25:13.800,11,2.05,42.17,18.39,2021-10-25
2021-10-25 17:25:18.800,11,2.17,41.99,19.57,2021-10-25
2021-10-25 17:25:23.900,11,2.18,40.67,18.55,2021-10-25
2021-10-25 17:25:28.900,11,2.03,42.05,15.96,2021-10-25
2021-10-25 17:25:33.900,11,2.06,41.56,16.4,2021-10-25
2021-10-25 17:25:38.900,11,1.88,40.89,17.24,2021-10-25
2021-10-25 17:25:43.900,11,2.13,42.19,15.77,2021-10-25
2021-10-25 17:25:48.900,11,2.06,43.47,16.4,2021-10-25
2021-10-25 17:25:53.900,11,2.02,43.38,17.82,2021-10-25
2021-10-25 17:25:58.900,11,1.85,41.52,15.86,2021-10-25
2021-10-25 17:26:03.900,11,2.03,44.21,17.25,2021-10-25
2021-10-25 17:26:08.900,11,2.08,43.96,16.21,2021-10-25
2021-10-25 17:26:13.900,11,2.18,43.1,16.3,2021-10-25
2021-10-25 17:26:18.900,11,2.02,40.25,17.82,2021-10-25
2021-10-25 17:26:23.900,11,1.88,43.59,19.53,2021-10-25
2021-10-25 17:26:28.900,11,2.13,41.62,19.51,2021-10-25
2021-10-25 17:26:33.900,11,2.02,42.82,15.85,2021-10-25
2021-10-25 17:26:38.900,11,2.16,40.22,17.7,2021-10-25
2021-10-25 17:26:43.900,11,1.91,44.12,19.17,2021-10-25
2021-10-25 17:26:48.900,11,1.97,41.67,15.88,2021-10-25
2021-10-25 17:26:53.900,11,1.97,42.93,17.04,2021-10-25
2021-10-25 17:26:58.900,11,2.14,41.96,15.04,2021-10-25
2021-10-25 17:27:03.900,11,2.19,43.63,19.52,2021-10-25
2021-10-25 17:27:08.900,11,1.86,44.32,17.64,2021-10-25
2021-10-25 17:27:13.900,11,2.12,41.74,19.45,2021-10-25
2021-10-25 17:27:19.000,11,1.82,40.97,17.56,2021-10-25
2021-10-25 17:27:24.000,11,1.92,44.18,16.07,2021-10-25
2021-10-25 17:27:29.000,11,1.86,44.8,18.5,2021-10-25
2021-10-25 17:27:34.000,11,2.16,43.36,19.83,2021-10-25
2021-10-25 17:27:39.000,11,2.1,41.37,15.92,2021-10-25
2021-10-25 17:27:44.000,11,2.14,44.35,19.48,2021-10-25
2021-10-25 17:27:49.000,11,1.97,41.94,17.94,2021-10-25
2021-10-25 17:27:54.000,11,2.02,40.22,15.84,2021-10-25
2021-10-25 17:27:59.000,11,1.93,42.41,16.09,2021-10-25
2021-10-25 17:28:04.000,11,2.09,43.94,17.49,2021-10-25
2021-10-25 17:28:09.000,11,1.96,41.08,15.53,2021-10-25
2021-10-25 17:28:14.000,11,1.85,41.71,17.44,2021-10-25
2021-10-25 17:28:19.000,11,2.05,44.89,19.21,2021-10-25
2021-10-25 17:28:24.000,11,1.83,43.88,15.67,2021-10-25
2021-10-25 17:28:29.000,11,2.12,41.38,15.87,2021-10-25
2021-10-25 17:28:34.000,11,1.93,44.3,17.35,2021-10-25
2021-10-25 17:28:39.000,11,2.13,44.82,18.33,2021-10-25
2021-10-25 17:28:44.000,11,2.15,41.17,18.01,2021-10-25
2021-10-25 17:28:49.000,11,2.0,42.56,19.4,2021-10-25
2021-10-25 17:28:54.000,11,2.19,43.8,17.94,2021-10-25
2021-10-25 17:28:59.100,11,2.16,40.02,19.99,2021-10-25
2021-10-25 17:29:04.100,11,2.09,42.69,16.55,2021-10-25
2021-10-25 17:29:09.100,11,1.84,40.9,17.07,2021-10-25
2021-10-25 17:29:14.100,11,1.84,42.26,15.29,2021-10-25
2021-10-25 17:29:19.100,11,2.0,44.33,18.94,2021-10-25
2021-10-25 17:29:24.100,11,2.13,44.19,19.59,2021-10-25
2021-10-25 17:29:29.100,11,1.96,42.82,18.96,2021-10-25
2021-10-25 17:29:34.100,11,1.89,43.51,17.7,2021-10-25
2021-10-25 17:29:39.100,11,1.96,44.41,19.79,2021-10-25
2021-10-25 17:29:44.100,11,2.14,44.02,15.16,2021-10-25
2021-10-25 17:29:49.100,11,1.98,40.8,19.07,2021-10-25
2021-10-25 17:29:54.100,11,2.1,44.25,15.02,2021-10-25
2021-10-25 17:29:59.100,11,2.12,41.76,17.74,2021-10-25
2021-10-25 17:30:04.100,11,2.18,42.79,16.56,2021-10-25
2021-10-25 17:30:09.100,11,2.03,43.54,17.11,2021-10-25
2021-10-25 17:30:14.100,11,2.1,40.86,18.75,2021-10-25
2021-10-25 17:30:19.100,11,2.1,43.04,19.23,2021-10-25
2021-10-25 17:30:24.100,11,1.98,41.56,19.76,2021-10-25
2021-10-25 17:30:29.100,11,2.05,40.83,17.39,2021-10-25
2021-10-25 17:30:34.100,11,1.88,41.45,19.83,2021-10-25
2021-10-25 17:31:00.200,12,1.92,42.72,18.24,2021-10-25
2021-10-25 17:31:05.200,12,1.87,42.4,18.93,2021-10-25
2021-10-25 17:31:10.200,12,2.03,42.8,19.48,2021-10-25
2021-10-25 17:31:15.200,12,1.83,43.93,18.97,2021-10-25
2021-10-25 17:31:20.200,12,1.84,40.5,15.35,2021-10-25
2021-10-25 17:31:25.200,12,1.9,43.22,18.16,2021-10-25
2021-10-25 17:31:30.200,12,2.16,43.87,16.06,2021-10-25
2021-10-25 17:31:35.200,12,2.06,42.3,19.21,2021-10-25
2021-10-25 17:31:40.200,12,1.81,40.82,16.06,2021-10-25
2021-10-25 17:31:45.200,12,2.17,44.57,16.99,2021-10-25
2021-10-25 17:31:50.200,12,1.87,44.16,19.85,2021-10-25
2021-10-25 17:31:55.300,12,1.87,40.23,17.98,2021-10-25
2021-10-25 17:32:00.300,12,2.1,44.4,17.01,2021-10-25
2021-10-25 17:32:05.300,12,2.18,43.73,16.53,2021-10-25
2021-10-25 17:32:10.300,12,1.9,41.91,16.85,2021-10-25
2021-10-25 17:32:15.300,12,2.15,42.09,16.85,2021-10-25
2021-10-25 17:32:20.300,12,2.06,41.07,15.3,2021-10-25
2021-10-25 17:32:25.300,12,2.03,42.14,15.72,2021-10-25
2021-10-25 17:32:30.300,12,2.03,43.58,18.76,2021-10-25
2021-10-25 17:32:35.300,12,1.93,40.65,16.29,2021-10-25
2021-10-25 17:32:40.300,12,2.15,43.82,17.59,2021-10-25
2021-10-25 17:32:45.300,12,1.99,42.36,18.1,2021-10-25
2021-10-25 17:32:50.300,12,2.01,40.65,18.01,2021-10-25
2021-10-25 17:32:55.300,12,1.96,43.45,16.96,2021-10-25
2021-10-25 17:33:00.300,12,1.9,42.0,18.34,2021-10-25
2021-10-25 17:33:05.300,12,2.12,42.12,16.76,2021-10-25
2021-10-25 17:33:10.300,12,2.04,41.2,16.46,2021-10-25
2021-10-25 17:33:15.300,12,1.9,40.02,16.84,2021-10-25
2021-10-25 17:33:20.400,12,1.97,42.92,19.48,2021-10-25
2021-10-25 17:33:25.400,12,2.15,43.14,17.42,2021-10-25
2021-10-25 17:33:30.400,12,2.01,42.51,18.27,2021-10-25
2021-10-25 17:33:35.400,12,1.99,41.35,16.13,2021-10-25
2021-10-25 17:33:40.400,12,2.16,40.76,16.02,2021-10-25
2021-10-25 17:33:45.400,12,1.94,40.43,17.01,2021-10-25
2021-10-25 17:33:50.400,12,1.99,42.97,18.32,2021-10-25
2021-10-25 17:33:55.400,12,1.99,43.33,18.26,2021-10-25
2021-10-25 17:34:00.400,12,1.97,41.8,15.97,2021-10-25
2021-10-25 17:34:05.400,12,2.08,44.84,15.05,2021-10-25
2021-10-25 17:34:10.400,12,1.83,40.76,17.51,2021-10-25
2021-10-25 17:34:15.400,12,1.86,43.92,16.15,2021-10-25
2021-10-25 17:34:20.400,12,2.04,40.95,16.88,2021-10-25
2021-10-25 17:34:25.400,12,2.06,43.96,17.47,2021-10-25
2021-10-25 17:34:30.400,12,2.19,42.98,17.45,2021-10-25
2021-10-25 17:34:35.400,12,2.01,42.54,18.2,2021-10-25
2021-10-25 17:34:40.400,12,1.82,41.38,15.88,2021-10-25
2021-10-25 17:34:45.400,12,1.82,41.28,17.45,2021-10-25
2021-10-25 17:34:50.400,12,1.91,43.11,18.84,2021-10-25
2021-10-25 17:34:55.400,12,2.0,41.73,16.99,2021-10-25
2021-10-25 17:35:00.500,12,1.93,44.92,16.96,2021-10-25
2021-10-25 17:35:05.500,12,1.85,44.17,18.92,2021-10-25
2021-10-25 17:35:10.500,12,2.08,42.43,18.5,2021-10-25
2021-10-25 17:35:15.500,12,1.88,43.1,16.03,2021-10-25
2021-10-25 17:35:20.500,12,1.83,44.28,15.14,2021-10-25
2021-10-25 17:35:25.500,12,2.15,41.25,15.72,2021-10-25
2021-10-25 17:35:30.500,12,1.86,40.77,18.83,2021-10-25
2021-10-25 17:35:35.500,12,2.09,44.15,15.75,2021-10-25
2021-10-25 17:35:40.500,12,1.89,41.29,18.93,2021-10-25
2021-10-25 17:35:45.500,12,2.17,41.16,18.58,2021-10-25
2021-10-25 17:35:50.500,12,1.83,42.99,19.67,2021-10-25
2021-10-25 17:35:55.500,12,2.05,43.56,18.94,2021-10-25
2021-10-25 17:36:00.500,12,2.09,41.88,18.27,2021-10-25
2021-10-25 17:36:05.500,12,1.88,42.24,19.72,2021-10-25
2021-10-25 17:36:10.500,12,2.05,41.28,18.19,2021-10-25
2021-10-25 17:36:15.500,12,2.37,42.96,19.66,2021-10-25
2021-10-25 17:36:20.500,12,2.16,43.41,16.09,2021-10-25
2021-10-25 17:36:25.600,12,2.03,44.46,19.51,2021-10-25
2021-10-25 17:36:30.600,12,1.86,41.38,19.95,2021-10-25
2021-10-25 17:36:35.600,12,2.16,44.03,16.3,2021-10-25
2021-10-25 17:36:40.600,12,2.02,42.31,17.3,2021-10-25
2021-10-25 17:37:08.100,13,2.16,41.3,16.14,2021-10-25
2021-10-25 17:37:13.100,13,2.15,40.43,19.72,2021-10-25
2021-10-25 17:37:18.100,13,1.99,41.88,16.36,2021-10-25
2021-10-25 17:37:23.100,13,2.37,40.15,18.62,2021-10-25
2021-10-25 17:37:28.100,13,1.98,40.75,18.34,2021-10-25
2021-10-25 17:37:33.100,13,2.14,44.02,18.21,2021-10-25
2021-10-25 17:37:38.100,13,1.99,41.5,18.14,2021-10-25
2021-10-25 17:37:43.100,13,2.17,41.04,15.35,2021-10-25
2021-10-25 17:37:48.100,13,1.99,40.29,19.73,2021-10-25
2021-10-25 17:37:53.100,13,2.1,44.98,17.55,2021-10-25
2021-10-25 17:37:58.100,13,2.03,43.24,15.69,2021-10-25
2021-10-25 17:38:03.200,13,1.92,40.79,18.36,2021-10-25
2021-10-25 17:38:08.200,13,2.11,43.64,16.17,2021-10-25
2021-10-25 17:38:13.200,13,1.86,44.25,16.55,2021-10-25
2021-10-25 17:38:18.200,13,2.17,42.56,15.6,2021-10-25
2021-10-25 17:38:23.200,13,2.11,41.86,17.18,2021-10-25
2021-10-25 17:38:28.200,13,2.19,44.98,15.17,2021-10-25
2021-10-25 17:38:33.200,13,2.16,42.21,18.66,2021-10-25
2021-10-25 17:38:38.200,13,1.85,44.16,16.96,2021-10-25
2021-10-25 17:38:43.200,13,1.87,40.41,17.47,2021-10-25
2021-10-25 17:38:48.200,13,2.01,42.19,19.98,2021-10-25
2021-10-25 17:38:53.200,13,2.05,41.67,17.71,2021-10-25
2021-10-25 17:38:58.200,13,2.18,44.88,19.38,2021-10-25
2021-10-25 17:39:03.200,13,1.98,43.66,19.89,2021-10-25
2021-10-25 17:39:08.200,13,2.09,44.73,15.11,2021-10-25
2021-10-25 17:39:13.200,13,2.06,43.15,16.61,2021-10-25
2021-10-25 17:39:18.200,13,1.83,44.22,17.45,2021-10-25
2021-10-25 17:39:23.200,13,2.1,43.18,19.12,2021-10-25
2021-10-25 17:39:28.300,13,1.94,43.54,19.08,2021-10-25
2021-10-25 17:39:33.300,13,2.01,43.0,17.23,2021-10-25
2021-10-25 17:39:38.300,13,2.1,41.04,16.02,2021-10-25
2021-10-25 17:39:43.300,13,1.81,43.95,19.45,2021-10-25
2021-10-25 17:39:48.300,13,1.89,40.97,19.77,2021-10-25
2021-10-25 17:39:53.300,13,1.91,40.56,18.49,2021-10-25
2021-10-25 17:39:58.300,13,2.06,41.59,16.58,2021-10-25
2021-10-25 17:40:03.300,13,1.96,41.88,16.55,2021-10-25
2021-10-25 17:40:08.300,13,1.95,40.97,17.22,2021-10-25
2021-10-25 17:40:13.300,13,1.93,41.23,18.74,2021-10-25
2021-10-25 17:40:18.300,13,1.82,43.33,18.24,2021-10-25
2021-10-25 17:40:23.300,13,1.99,40.76,16.29,2021-10-25
2021-10-25 17:40:28.300,13,2.01,41.79,15.44,2021-10-25
2021-10-25 17:40:33.300,13,2.16,43.06,19.84,2021-10-25
2021-10-25 17:40:38.300,13,2.08,43.69,17.91,2021-10-25
2021-10-25 17:40:43.300,13,1.95,44.43,18.76,2021-10-25
2021-10-25 17:40:48.300,13,1.92,41.09,19.37,2021-10-25
2021-10-25 17:40:53.300,13,2.14,40.16,16.94,2021-10-25
2021-10-25 17:40:58.300,13,2.0,44.15,18.39,2021-10-25
2021-10-25 17:41:03.300,13,1.86,43.42,17.82,2021-10-25
2021-10-25 17:41:08.300,13,1.84,41.6,18.49,2021-10-25
2021-10-25 17:41:13.300,13,1.87,43.47,17.02,2021-10-25
2021-10-25 17:41:18.300,13,2.34,41.17,15.6,2021-10-25
2021-10-25 17:41:23.300,13,1.83,43.2,16.41,2021-10-25
2021-10-25 17:41:28.300,13,1.87,43.61,15.98,2021-10-25
2021-10-25 17:41:33.300,13,1.98,42.0,15.3,2021-10-25
2021-10-25 17:41:38.400,13,2.13,42.08,17.38,2021-10-25
2021-10-25 17:41:43.400,13,2.11,42.87,15.83,2021-10-25
2021-10-25 17:41:48.400,13,1.94,42.81,18.1,2021-10-25
2021-10-25 17:41:53.400,13,1.95,41.2,17.81,2021-10-25
2021-10-25 17:41:58.400,13,1.84,42.36,16.02,2021-10-25
2021-10-25 17:42:03.400,13,1.91,42.73,18.72,2021-10-25
2021-10-25 17:42:08.400,13,2.04,43.77,18.54,2021-10-25
2021-10-25 17:42:13.400,13,2.1,43.01,19.83,2021-10-25
2021-10-25 17:42:18.400,13,1.92,40.83,16.3,2021-10-25
2021-10-25 17:42:23.400,13,2.07,41.59,18.67,2021-10-25
2021-10-25 17:42:28.400,13,1.81,41.46,18.5,2021-10-25
2021-10-25 17:42:33.400,13,2.14,43.62,15.17,2021-10-25
2021-10-25 17:42:38.400,13,2.07,43.11,16.04,2021-10-25
2021-10-25 17:42:43.400,13,2.08,43.1,18.17,2021-10-25
2021-10-25 17:42:48.400,13,1.98,40.43,19.65,2021-10-25
2021-10-25 17:43:14.800,14,2.16,41.12,18.16,2021-10-25
2021-10-25 17:43:19.800,14,2.05,44.78,15.79,2021-10-25
2021-10-25 17:43:24.800,14,2.02,44.09,15.02,2021-10-25
2021-10-25 17:43:29.800,14,2.02,44.25,19.73,2021-10-25
2021-10-25 17:43:34.800,14,2.17,44.8,17.26,2021-10-25
2021-10-25 17:43:39.800,14,1.93,44.54,18.56,2021-10-25
2021-10-25 17:43:44.800,14,2.25,43.38,19.39,2021-10-25
2021-10-25 17:43:49.800,14,2.0,43.5,17.32,2021-10-25
2021-10-25 17:43:54.800,14,1.89,42.91,16.61,2021-10-25
2021-10-25 17:43:59.800,14,2.02,40.16,19.39,2021-10-25
2021-10-25 17:44:04.800,14,1.92,42.55,16.9,2021-10-25
2021-10-25 17:44:09.800,14,2.12,44.95,16.31,2021-10-25
2021-10-25 17:44:14.800,14,2.03,41.1,15.54,2021-10-25
2021-10-25 17:44:19.800,14,1.82,42.86,15.37,2021-10-25
2021-10-25 17:44:24.800,14,1.88,40.32,16.6,2021-10-25
2021-10-25 17:44:29.800,14,1.84,43.54,16.69,2021-10-25
2021-10-25 17:44:34.800,14,1.99,41.56,16.16,2021-10-25
2021-10-25 17:44:39.800,14,1.83,41.45,18.2,2021-10-25
2021-10-25 17:44:44.800,14,1.93,42.49,19.86,2021-10-25
2021-10-25 17:44:49.800,14,1.85,44.72,15.65,2021-10-25
2021-10-25 17:44:54.900,14,2.15,43.05,19.46,2021-10-25
2021-10-25 17:44:59.900,14,2.17,42.74,15.78,2021-10-25
2021-10-25 17:45:04.900,14,2.16,43.16,16.8,2021-10-25
2021-10-25 17:45:09.900,14,1.94,43.77,16.42,2021-10-25
2021-10-25 17:45:14.900,14,2.03,42.37,18.27,2021-10-25
2021-10-25 17:45:19.900,14,2.25,43.38,19.39,2021-10-25
2021-10-25 17:45:24.900,14,2.14,42.49,16.16,2021-10-25
2021-10-25 17:45:29.900,14,1.83,43.75,18.12,2021-10-25
2021-10-25 17:45:34.900,14,2.14,43.74,17.87,2021-10-25
2021-10-25 17:45:39.900,14,2.05,43.61,17.98,2021-10-25
2021-10-25 17:45:44.900,14,2.09,44.47,17.59,2021-10-25
2021-10-25 17:45:49.900,14,1.99,41.99,15.38,2021-10-25
2021-10-25 17:45:54.900,14,2.06,43.71,17.86,2021-10-25
2021-10-25 17:45:59.900,14,2.1,41.65,18.32,2021-10-25
2021-10-25 17:46:04.900,14,2.04,44.92,19.31,2021-10-25
2021-10-25 17:46:09.900,14,2.06,43.09,16.8,2021-10-25
2021-10-25 17:46:14.900,14,2.16,42.65,16.43,2021-10-25
2021-10-25 17:46:19.900,14,2.09,40.57,17.51,2021-10-25
2021-10-25 17:46:24.900,14,2.08,44.02,16.42,2021-10-25
2021-10-25 17:46:29.900,14,1.96,42.77,16.25,2021-10-25
2021-10-25 17:46:34.900,14,2.15,44.68,15.77,2021-10-25
2021-10-25 17:46:40.000,14,2.16,40.21,18.93,2021-10-25
2021-10-25 17:46:45.000,14,2.1,41.57,17.52,2021-10-25
2021-10-25 17:46:50.000,14,2.18,41.23,17.94,2021-10-25
2021-10-25 17:46:55.000,14,2.14,44.16,16.41,2021-10-25
2021-10-25 17:47:00.000,14,1.99,40.21,19.82,2021-10-25
2021-10-25 17:47:05.000,14,2.05,43.6,16.73,2021-10-25
2021-10-25 17:47:10.000,14,2.11,43.08,18.42,2021-10-25
2021-10-25 17:47:15.000,14,2.25,43.38,19.39,2021-10-25
2021-10-25 17:47:20.000,14,1.95,41.44,15.32,2021-10-25
2021-10-25 17:47:25.000,14,1.81,43.22,18.33,2021-10-25
2021-10-25 17:47:30.000,14,2.14,40.75,15.24,2021-10-25
2021-10-25 17:47:35.000,14,1.86,42.23,16.52,2021-10-25
2021-10-25 17:47:40.000,14,1.89,41.97,17.74,2021-10-25
2021-10-25 17:47:45.100,14,1.98,44.61,17.87,2021-10-25
2021-10-25 17:47:50.100,14,1.99,43.86,17.64,2021-10-25
2021-10-25 17:47:55.100,14,1.94,44.65,18.2,2021-10-25
2021-10-25 17:48:00.100,14,1.9,42.42,19.49,2021-10-25
2021-10-25 17:48:05.100,14,1.98,41.49,19.83,2021-10-25
2021-10-25 17:48:10.100,14,1.83,41.8,18.94,2021-10-25
2021-10-25 17:48:15.100,14,2.08,42.59,16.63,2021-10-25
2021-10-25 17:48:20.100,14,1.97,40.19,17.78,2021-10-25
2021-10-25 17:48:25.100,14,2.25,43.38,19.39,2021-10-25
2021-10-25 17:48:30.100,14,2.14,41.69,15.38,2021-10-25
2021-10-25 17:48:35.100,14,1.91,42.89,17.83,2021-10-25
2021-10-25 17:48:40.100,14,1.94,43.02,17.63,2021-10-25
2021-10-25 17:48:45.100,14,2.17,42.45,18.08,2021-10-25
2021-10-25 17:48:50.100,14,2.13,43.05,16.09,2021-10-25
2021-10-25 17:48:55.100,14,2.09,40.87,19.89,2021-10-25
2021-10-25 17:49:20.500,15,2.14,41.52,19.35,2021-10-25
2021-10-25 17:49:25.500,15,1.84,44.39,18.46,2021-10-25
2021-10-25 17:49:30.500,15,1.83,41.57,15.67,2021-10-25
2021-10-25 17:49:35.500,15,2.01,44.15,19.58,2021-10-25
2021-10-25 17:49:40.500,15,2.01,42.16,15.08,2021-10-25
2021-10-25 17:49:45.500,15,2.0,40.45,19.89,2021-10-25
2021-10-25 17:49:50.500,15,1.91,41.82,17.38,2021-10-25
2021-10-25 17:49:55.500,15,1.85,40.77,18.33,2021-10-25
2021-10-25 17:50:00.500,15,1.93,43.78,19.15,2021-10-25
2021-10-25 17:50:05.500,15,1.87,40.78,15.34,2021-10-25
2021-10-25 17:50:10.500,15,2.08,40.01,16.51,2021-10-25
2021-10-25 17:50:15.600,15,1.99,41.71,18.7,2021-10-25
2021-10-25 17:50:20.600,15,1.84,44.9,16.11,2021-10-25
2021-10-25 17:50:25.600,15,1.95,41.48,19.09,2021-10-25
2021-10-25 17:50:30.600,15,1.87,43.68,18.88,2021-10-25
2021-10-25 17:50:35.600,15,1.89,40.8,17.57,2021-10-25
2021-10-25 17:50:40.600,15,1.92,42.22,19.24,2021-10-25
2021-10-25 17:50:45.600,15,1.9,43.54,17.28,2021-10-25
2021-10-25 17:50:50.600,15,1.81,43.39,17.05,2021-10-25
2021-10-25 17:50:55.600,15,1.81,42.81,16.98,2021-10-25
2021-10-25 17:51:00.600,15,2.11,42.03,19.17,2021-10-25
